          nEv  nVtx   nTrk      xVtx      yVtx       zVtx      trkPt    trkEta  trkNHit  trkNlayer  highPurity
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.931452 -2.118578       22         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.930356  1.362224        4          4        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.928637  2.464445       10          7        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.924586 -0.635261       18         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.924491 -2.332629       17         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.922443 -0.492635        9          7        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.920617 -0.033813       15         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.918352  0.494071       21         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.917126  0.828595       11         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.915114  0.301330       16         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.912803  0.452109       18         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.909355  2.185876       20         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.909077  0.308678       10          6        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.907955  2.056766       20         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.907447 -1.136554       19         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.902660  0.537739       12          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.902139  1.489622       20         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.901161  0.055025       18         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.899256 -2.034550       15         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.898720 -0.904909       13          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.897834 -2.431107       15         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.894315  1.958093       18         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.893570  1.658956       13          7        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.893186 -0.418561       14         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.888262 -2.060454       20         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.884726  1.923516       22         16        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.882955 -1.514058       13          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.882819 -1.755734       16         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.879137 -1.255919        9          7        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.878246 -1.080071       14         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.876557  1.134990        6          6        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.873025  1.678806       20         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.872505 -1.542839        4          4        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.872347  2.240637       18         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.871258  0.246780       13         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.870385 -0.601071       16         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.870103 -1.798804        4          4        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.869929 -0.812762       10          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.869173 -2.297830       19         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.868815 -2.194544       22         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.864827 -0.630639       19         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.863548 -0.503395       16         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.861383 -2.337702       18         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.860693  0.293754       17         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.857739  1.320357       14         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.855632  1.499197        5          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.855469  2.416211       13          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.854656  2.309554       19         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.854174 -0.644809       17         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.853087  1.678222       12          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.851559 -1.762913       19         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.851214  2.490630        9          6        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.847450 -0.648573        8          6        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.846756  0.985608       13         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.845941  0.233159        3          3        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.845782 -1.837559       19         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.845503  1.611100       22         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.843448 -1.199350       14          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.843115 -1.759347       19         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.840288  2.316249       18         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.838126  0.724677       14         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.837101  2.377662       15          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.834043  2.166300       21         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.831301  0.696394       17         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.830644  0.991342       17         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.827389  1.989294        7          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.827001  1.089769        7          6        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.826993  1.838763       25         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.825999 -1.626316       20         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.822262 -0.034430        7          6        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.821063 -1.758418       19         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.820203  1.787239       17         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.819911  0.207657       17         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.819158  1.851990       22         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.818752 -2.069970       23         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.818323  2.075470       16         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.817980 -0.044106        5          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.817938  2.239587       17         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.817097 -0.523396       18         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.815948 -2.110763       21         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.810372 -0.040775       14         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.809756  0.022610       16         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.808326 -1.545498       23         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.807704 -0.594602        4          4        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.807689 -2.260988       21         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.805078 -0.743279       13         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.804008  0.336419       19         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.801726  1.901032       10          7        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.800476 -0.013881       14         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.800342 -0.264570       13          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.800241  0.956010       14          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.800064  1.749701       17         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.792511 -2.526561       13          7        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.790022  0.457953        7          6        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.789566 -2.194229       18         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.789482  1.681769       11          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.788721 -1.548851        4          4        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.787841 -1.698503       22         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.787123  1.427874        6          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.785225  1.620554       17         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.783628 -1.950161       23         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.783291 -1.644146       26         17        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.781139 -0.184740       16         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.779666 -1.807240       18         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.777892 -0.713377       22         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.772932  2.285899       17          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.770926  0.117408        6          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.770279 -2.129277        5          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.770274  1.319512       15         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.767185  2.014180       22         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.766715 -2.062929       14          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.766558 -1.865505       21         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.762383 -1.437678       15         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.761905  0.364740       16         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.759403 -1.440715        7          6        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.759179 -1.248211       10          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.756856 -0.162340       19         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.756743 -1.185437       10          6        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.753559  1.529106       21         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.751481 -0.046831       22         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.748630  0.102195       11          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.747765 -2.487041       11          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.747621 -1.037406       12          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.746640  0.131786        5          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.746557 -0.354802       12          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.746225 -1.481457       23         17        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.745759 -0.404568       10          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.745010 -0.394983       16         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.744063  2.272396       15         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.743703  2.358931       13          7        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.743457  1.246779       18         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.740077 -1.246823       11          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.739747  1.479298       21         16        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.738261 -0.265365       15         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.735723  0.572081        6          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.732894  0.721096        6          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.731778  2.104631       21         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.731031 -1.244287       18         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.730317 -1.434039        8          7        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.728096  0.732844       19         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.727617  2.260318       19         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.725619  1.602857       14          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.724486  2.331001        4          4        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.723921  0.431820       15         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.721901  1.815919       27         17        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.720616  1.978055       17         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.720367 -2.232667       18         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.718218  1.648936       15          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.717701 -1.643692       13          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.717096  2.086159       20         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.715935  0.613232       13         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.715895 -1.938105       17         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.712573 -1.937553       21         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.710313 -2.247543       19         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.707982  0.184343       14         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.706964 -2.774640        3          3        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.706739 -1.805123       10          7        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.706638  2.440273        6          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.705582 -0.087900       15         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.703430  0.155216       15         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.702392 -1.153161       19         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.702196  0.907145        5          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.701288 -2.087365       17         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.700131 -1.550800       20         16        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.699728  1.927685       18         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.699680 -2.245120       21         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.699421  0.443505       17         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.697182  2.770705        3          3        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.696292  0.741268       18         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.694653 -1.045727        8          6        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.693638 -1.023765       10          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.691397 -2.008619       24         16        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.691266 -0.195909       10          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.690108  2.109533        6          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.688518  0.141823        8          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.686860 -0.487407       11          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.686634 -0.519583       14          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.685475  1.788507       21         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.683854  2.106875       22         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.683268 -2.317206       18         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.682257  0.092378       12          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.682095 -0.195332       18         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.681449 -2.306082       21         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.681182 -0.173127       15         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.680474 -0.843560        3          3        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.679244  0.369427       10          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.678939  1.825004       29         17        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.678246  0.483008       14         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.676272 -1.830019       14          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.675735  0.575468       18         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.675151  1.792705       14          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.675056  1.639937       20         16        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.672406  2.367130       15         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.671572  1.940716       20         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.671073  1.883951       13          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.670847 -2.329300       20         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.670137 -0.708688       13         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.667794 -1.985973       22         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.667760  0.111248        7          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.667544  0.515698       14         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.662748  1.826882       26         16        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.662578 -0.306031       11          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.662518 -0.073326        7          7        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.660287 -1.282918       13         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.659800  1.722647       10          6        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.657679  0.854398       14         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.657564  1.507531        6          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.657233  1.296476       13         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.656524  1.402748       18         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.656208 -2.100876       10          6        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.654070 -0.880860       23         16        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.654023  0.100569       14         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.653578 -1.987872       22         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.651846 -2.082796       22         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.650282 -0.776698       23         16        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.650140 -2.650530        4          4        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.648291 -2.065765       21         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.646874 -1.280497       21         16        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.645055  1.090672       22         18        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.644457 -0.723469       13          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.643333 -1.308285       21         16        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.642190 -0.135072       13         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.641322 -0.214508        9          7        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.641271 -1.970021       21         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.639264 -1.477787       13          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.639022  1.981669       22         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.638327 -1.782957       22         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.638070  0.679866       11          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.636039 -0.377523       15         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.633856  0.483876       16         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.632588  1.888322       12          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.631489  1.423013       18         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.631138  1.940697       18         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.628425 -2.038011       22         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.625230  1.031651       23         17        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.625220  2.092364       21         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.624864  1.751122       19         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.622631  1.636279       27         16        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.619816  0.661622       18         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.618215 -1.708173       11          7        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.617903 -0.189822       14         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.615539 -1.315588        5          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.614729 -2.454194       13         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.613927  2.216650       19         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.613490  1.676323       19         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.611416 -0.304465       16          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.608007 -0.148042       18         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.606056  0.966787       12          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.605863  0.477065       13         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.605603  0.165045       15         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.605100  1.398141        6          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.604661  1.914646       20         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.599609 -0.023843        6          6        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.598558  1.885594       16          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.597305 -0.731336       17         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.597103 -1.449205       21         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.596580 -0.916353        5          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.594785 -0.014880       13         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.594681 -1.891326       29         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.594022 -1.770074       23         16        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.592393 -2.140063       25         16        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.591349 -1.997444       22         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.587853  1.851249       19         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.587507 -1.057027       12          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.587034 -1.651354       21         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.585500 -0.871283        6          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.583610 -1.370205        3          3        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.583522  0.399635       15          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.582925 -1.899503       27         16        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.577211 -1.033201       26         19        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.574682  2.407061       15          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.574549 -0.138827       17         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.573971  1.977285       20         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.571635  1.910118        3          3        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.571194  1.513616       10          6        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.568977  1.277219        3          3        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.568899  0.067672       11          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.565154 -1.811037       22         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.563156 -1.953125       22         16        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.560415 -0.001196       12          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.558253 -2.141720       22         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.558062  0.319563       12          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.558058  1.566077       14          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.556926  1.690953       20         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.556796  0.136069       12          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.552346  0.384501        9          7        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.551538  0.425624        6          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.550139  1.785532       12          9        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.549647 -0.557998       16         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.548690 -2.626326        9          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.547041 -0.916919        9          7        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.544669  1.567255       17         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.541725  0.562851        6          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.540055  1.871316       21         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.538412 -0.315548        6          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.537118  0.531521       16         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.534341 -0.347137       11          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.533629 -2.005491       21         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.533265 -2.195232       23         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.532393  0.188731       17         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.532071  0.299588        7          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.531859  1.559076       17         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.530864  2.244571       18         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.530588 -1.938408       25         17        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.529381 -1.815358       20         13        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.528990 -2.652093        3          3        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.528247 -2.148498       23         15        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.527245 -2.051895       21         16        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.527071  2.003752       17         12        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.525828  0.380248        9          7        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.524897  2.070094       20         14        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.523197 -1.251588       25         16        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.522514  1.667451       26         16        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.521249 -2.424857       16         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.518959 -1.114143       14         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.518218  0.388393       15         10        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.517133 -0.522931       17         11        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.516949  1.520703        6          5        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.516786  0.412847       11          8        True
4790   256852     1   3493  0.170746 -0.180209   3.754107   0.516217  1.519843        5          5        True
